age,annual_income,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back,gender_Male,gender_Other,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_High School,education_level_Master's,education_level_Other,education_level_PhD,employment_status_Retired,employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation,grade_subgrade_A2,grade_subgrade_A3,grade_subgrade_A4,grade_subgrade_A5,grade_subgrade_B1,grade_subgrade_B2,grade_subgrade_B3,grade_subgrade_B4,grade_subgrade_B5,grade_subgrade_C1,grade_subgrade_C2,grade_subgrade_C3,grade_subgrade_C4,grade_subgrade_C5,grade_subgrade_D1,grade_subgrade_D2,grade_subgrade_D3,grade_subgrade_D4,grade_subgrade_D5,grade_subgrade_E1,grade_subgrade_E2,grade_subgrade_E3,grade_subgrade_E4,grade_subgrade_E5,grade_subgrade_F1,grade_subgrade_F2,grade_subgrade_F3,grade_subgrade_F4,grade_subgrade_F5
44,21969.71,1830.81,0.18,667,15383.34,9.81,36.0,495.01,7.0,35572.03,14998.85,3.0,1.0,3.0,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
43,27807.0,2317.25,0.118,536,17054.55,13.71,60.0,394.27,4.0,28738.17,12965.84,1.0,0.0,1.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
68,31159.24,2596.6,0.067,626,5759.69,7.71,36.0,179.72,8.0,31000.31,10613.61,4.0,0.0,6.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,56337.8,4694.82,0.164,687,500.0,13.04,60.0,11.39,4.0,46907.8,25192.56,2.0,0.0,3.0,0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,33096.86,2758.07,0.202,630,6326.67,16.13,60.0,154.29,5.0,35569.44,31610.28,5.0,0.0,6.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
61,106307.96,8859.0,0.263,610,24141.2,14.17,36.0,827.08,4.0,70002.91,21618.0,5.0,0.0,5.0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
61,18126.28,1510.52,0.113,825,1367.49,10.13,36.0,44.21,3.0,18969.11,2722.12,2.0,0.0,2.0,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,87406.54,7283.88,0.088,581,17118.8,13.5,60.0,393.9,3.0,103028.8,61569.68,2.0,0.0,3.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
37,23653.95,1971.16,0.317,740,36625.66,10.02,36.0,1182.15,7.0,21953.35,13384.89,0.0,1.0,0.0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,25114.67,2092.89,0.277,697,16311.85,10.83,36.0,532.72,3.0,35311.44,30975.45,1.0,0.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,46519.2,3876.6,0.156,624,9648.29,12.6,36.0,323.23,4.0,61142.41,6994.79,3.0,0.0,3.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
65,18001.23,1500.1,0.234,657,13728.31,10.39,36.0,445.49,5.0,29266.22,18630.07,2.0,0.0,2.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50,93534.68,7794.56,0.089,601,29252.35,11.08,36.0,958.79,7.0,116024.47,59284.8,3.0,0.0,6.0,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
64,33881.84,2823.49,0.222,783,20533.16,10.94,60.0,445.83,4.0,32994.88,22607.04,1.0,0.0,1.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,39062.8,3255.23,0.282,819,21199.7,7.37,60.0,423.49,6.0,44892.93,4150.17,0.0,0.0,0.0,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,36925.11,3077.09,0.377,692,14604.46,12.51,36.0,488.64,1.0,25596.29,11146.93,7.0,0.0,7.0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,64486.36,5373.86,0.112,788,10936.64,8.69,36.0,346.21,0.0,62712.91,38075.09,0.0,0.0,1.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,22290.41,1857.53,0.275,684,32546.66,8.88,60.0,673.72,4.0,19136.67,7817.18,0.0,0.0,2.0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,17646.25,1470.52,0.102,756,15844.14,10.41,36.0,514.3,8.0,17351.1,11009.92,2.0,0.0,2.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,40706.62,3392.22,0.097,716,8940.22,11.52,36.0,294.9,5.0,34942.28,4338.95,0.0,0.0,1.0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,33637.02,2803.08,0.088,569,15081.53,10.92,60.0,327.31,4.0,26138.86,19271.05,2.0,1.0,2.0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39,28494.34,2374.53,0.086,769,3929.44,9.29,36.0,125.49,3.0,19566.3,9578.71,1.0,0.0,2.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,64037.86,5336.49,0.272,758,32230.88,8.26,36.0,1013.87,6.0,91950.65,79446.7,2.0,0.0,3.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,29370.88,2447.57,0.227,645,20970.81,13.68,36.0,713.48,1.0,37115.0,35236.17,2.0,0.0,2.0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35,15740.34,1311.7,0.376,647,500.0,13.45,36.0,16.96,8.0,27039.58,1939.76,2.0,0.0,3.0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
67,217636.83,18136.4,0.185,678,500.0,13.91,60.0,11.61,1.0,261306.51,134158.62,6.0,0.0,6.0,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,23215.26,1934.6,0.156,648,10026.71,11.73,36.0,331.74,8.0,31093.42,13049.52,1.0,0.0,1.0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23,52312.95,4359.41,0.011,707,15244.9,9.41,36.0,487.7,2.0,51441.33,18572.15,2.0,0.0,2.0,1,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,33692.43,2807.7,0.099,761,6701.8,7.51,36.0,208.5,5.0,32617.64,30242.85,2.0,0.0,2.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,8068.9,672.41,0.115,714,21058.83,11.72,36.0,696.64,2.0,7275.33,5249.92,2.0,0.0,2.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,22710.62,1892.55,0.245,561,8047.27,18.69,60.0,207.38,2.0,30235.1,13814.59,0.0,0.0,0.0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
51,32144.37,2678.7,0.166,779,16157.1,14.47,36.0,555.91,5.0,50506.58,4529.02,2.0,0.0,3.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,7884.45,657.04,0.012,656,15544.75,14.65,60.0,366.96,7.0,13881.75,4620.73,0.0,0.0,0.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27,18769.71,1564.14,0.094,668,29707.12,13.26,60.0,679.89,4.0,31610.65,27442.18,0.0,0.0,1.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,24936.91,2078.08,0.158,637,17056.23,15.1,36.0,592.1,4.0,36602.46,2195.28,2.0,0.0,2.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
63,29921.59,2493.47,0.527,652,16418.74,18.0,36.0,593.58,3.0,36853.23,16635.76,3.0,0.0,4.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,78131.94,6511.0,0.13,591,13606.98,14.46,36.0,468.1,2.0,56391.93,23598.02,4.0,0.0,4.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
56,31308.85,2609.07,0.135,722,500.0,12.98,36.0,16.84,2.0,29360.01,27606.8,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,25520.09,2126.67,0.367,689,27418.16,10.68,36.0,893.49,3.0,29150.47,14767.44,2.0,0.0,4.0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,62250.52,5187.54,0.084,602,8372.07,14.46,60.0,196.81,3.0,50348.86,10862.98,0.0,0.0,1.0,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
72,21713.53,1809.46,0.16,767,23344.58,12.07,60.0,520.11,2.0,13250.06,1862.69,3.0,0.0,4.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,106715.58,8892.96,0.15,577,12654.23,12.85,36.0,425.46,3.0,119843.35,86163.13,5.0,0.0,5.0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24,23228.65,1935.72,0.049,633,8660.44,12.56,36.0,289.97,3.0,15725.14,5880.93,3.0,0.0,4.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,28645.71,2387.14,0.103,693,10143.97,11.3,36.0,333.54,7.0,25778.85,23991.11,3.0,0.0,4.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,31471.3,2622.61,0.273,641,26776.63,12.65,36.0,897.7,7.0,44097.55,29317.68,3.0,0.0,4.0,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,52386.97,4365.58,0.06,649,22026.42,12.03,36.0,731.91,8.0,83019.48,73767.27,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,61186.29,5098.86,0.221,630,16045.49,12.35,36.0,535.63,6.0,81773.85,47306.12,2.0,0.0,2.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49,43925.49,3660.46,0.156,708,23207.58,10.71,60.0,501.24,2.0,27931.0,15265.46,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,26323.99,2193.67,0.186,640,28397.63,10.36,60.0,608.41,5.0,34618.6,29547.76,1.0,0.0,1.0,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
49,17909.17,1492.43,0.124,720,13598.37,9.06,60.0,282.68,1.0,26306.93,7794.74,1.0,0.0,3.0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,44806.81,3733.9,0.233,549,6160.49,16.92,36.0,219.39,1.0,61162.0,33355.89,2.0,0.0,2.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39,50275.2,4189.6,0.107,689,18898.12,13.74,36.0,643.51,6.0,44814.26,31797.4,3.0,1.0,3.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,61850.41,5154.2,0.023,674,11575.93,12.32,60.0,259.38,6.0,87789.2,34516.01,0.0,0.0,1.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,16359.41,1363.28,0.124,710,25346.04,12.75,60.0,573.46,4.0,12542.41,6088.11,1.0,0.0,1.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,36935.23,3077.94,0.188,631,8146.64,12.5,36.0,272.53,7.0,61500.29,58391.71,2.0,0.0,2.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,17310.78,1442.56,0.187,669,3259.15,18.62,36.0,118.84,6.0,23755.64,16085.55,2.0,0.0,3.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
71,39665.15,3305.43,0.057,772,17994.12,9.78,36.0,578.76,4.0,36388.76,8322.74,3.0,0.0,4.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,25799.47,2149.96,0.144,644,24777.22,10.77,60.0,535.88,7.0,45419.07,9053.76,2.0,0.0,2.0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,23914.74,1992.9,0.017,776,11605.26,11.35,36.0,381.87,5.0,18034.08,16833.13,0.0,0.0,0.0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,79712.79,6642.73,0.049,793,8293.23,10.48,60.0,178.17,5.0,51182.22,4226.51,2.0,0.0,3.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,71407.31,5950.61,0.427,788,8441.61,9.05,60.0,175.44,10.0,87961.27,36565.19,2.0,0.0,2.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,41168.01,3430.67,0.207,667,8407.98,13.6,60.0,193.9,8.0,35375.41,3282.45,2.0,0.0,2.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
69,25461.0,2121.75,0.2,684,8754.01,9.47,36.0,280.29,5.0,42383.0,34108.93,2.0,0.0,2.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,56129.0,4677.42,0.103,633,12075.14,13.1,36.0,407.44,6.0,58140.22,38725.08,2.0,0.0,2.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
73,62362.54,5196.88,0.255,616,8028.78,14.45,36.0,276.16,3.0,89192.34,9006.53,2.0,0.0,2.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
61,35899.14,2991.6,0.46,730,15495.84,11.0,36.0,507.31,7.0,41251.59,33200.61,4.0,0.0,5.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,59017.99,4918.17,0.063,700,21250.76,12.66,36.0,712.55,6.0,89882.32,33275.88,1.0,0.0,2.0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,36602.0,3050.17,0.092,715,23490.19,14.09,60.0,547.67,5.0,29612.27,10419.95,3.0,0.0,4.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,26344.01,2195.33,0.135,575,24925.53,14.0,36.0,851.9,2.0,19417.33,7485.22,1.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
74,43447.66,3620.64,0.06,602,11484.97,16.2,60.0,280.51,8.0,50527.25,3098.45,0.0,0.0,0.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25,18595.24,1549.6,0.226,671,500.0,10.65,36.0,16.29,6.0,18381.08,12870.64,2.0,0.0,2.0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,20398.69,1699.89,0.083,681,12651.69,12.77,36.0,424.89,5.0,34485.82,30173.49,2.0,0.0,2.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,13785.97,1148.83,0.148,582,14286.89,13.64,60.0,329.77,5.0,13323.28,6449.18,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
47,90845.94,7570.5,0.111,633,19322.62,10.24,36.0,625.67,5.0,130392.65,18425.49,3.0,0.0,4.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
47,26401.32,2200.11,0.269,800,500.0,5.07,36.0,15.0,6.0,33820.93,29279.36,3.0,0.0,3.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,79911.91,6659.33,0.145,690,12359.93,11.24,36.0,406.05,7.0,96177.67,55886.88,0.0,0.0,2.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,11342.98,945.25,0.101,704,3057.04,10.36,36.0,99.16,5.0,14020.19,3655.0,1.0,0.0,3.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,161635.78,13469.65,0.179,754,15011.15,8.05,36.0,470.74,1.0,182398.39,158981.18,1.0,0.0,2.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,31838.83,2653.24,0.157,661,28596.56,15.84,36.0,1003.11,1.0,25717.6,8226.24,1.0,0.0,1.0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
33,43185.17,3598.76,0.058,667,19799.77,10.99,60.0,430.4,3.0,39901.94,28987.52,2.0,0.0,2.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,17499.86,1458.32,0.076,473,4582.07,15.28,60.0,109.68,5.0,26766.17,22583.37,3.0,0.0,4.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
55,32925.64,2743.8,0.129,713,11330.54,13.62,60.0,261.41,4.0,43780.52,26721.68,1.0,0.0,2.0,0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,24534.49,2044.54,0.066,662,14667.53,10.9,36.0,479.5,3.0,22663.39,14074.37,1.0,0.0,2.0,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
