STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
34104,16-02-45,0,,12.22222222,8.333333333,10,0,,45,2,16,0,,,54,47,50,0,,,,,,,,,
34104,17-02-45,0,,11.66666667,6.111111111,8.888888889,0,,45,2,17,0,,,53,43,48,0,,,,,,,,,
34104,18-02-45,0,,12.22222222,4.444444444,8.333333333,0,,45,2,18,0,,,54,40,47,0,,,,,,,,,
34104,19-02-45,T,,7.222222222,1.666666667,4.444444444,0,1,45,2,19,T,,,45,35,40,0,,,,1,,,,,
34104,20-02-45,0,,6.666666667,0.555555556,3.333333333,0,,45,2,20,0,,,44,33,38,0,,,,,,,,,
34104,21-02-45,0,,7.222222222,-0.555555556,3.333333333,0,,45,2,21,0,,,45,31,38,0,,,,,,,,,
34104,22-02-45,0,,8.333333333,-1.111111111,3.333333333,0,,45,2,22,0,,,47,30,38,0,,,,,,,,,
34104,23-02-45,0,,8.888888889,-0.555555556,3.888888889,0,,45,2,23,0,,,48,31,39,0,,,,,,,,,
34104,24-02-45,0,,15.55555556,0.555555556,7.777777778,0,,45,2,24,0,,,60,33,46,0,,,,,,,,,
34104,25-02-45,0,,12.22222222,1.666666667,6.666666667,0,,45,2,25,0,,,54,35,44,0,,,,,,,,,
34104,26-02-45,0,,16.11111111,0,7.777777778,0,,45,2,26,0,,,61,32,46,0,,,,,,,,,
34104,27-02-45,0,,16.66666667,1.666666667,8.888888889,0,,45,2,27,0,,,62,35,48,0,,,,,,,,,
34104,28-02-45,0,,18.33333333,5.555555556,11.66666667,0,,45,2,28,0,,,65,42,53,0,,,,,,,,,
34104,01-03-45,0,,20.55555556,2.222222222,11.11111111,0,,45,3,1,0,,,69,36,52,0,,,,,,,,,
34104,02-03-45,0,,16.66666667,5.555555556,11.11111111,0,,45,3,2,0,,,62,42,52,0,,,,,,,,,
34104,03-03-45,6.604,,9.444444444,2.777777778,6.111111111,0,1,45,3,3,0.26,,,49,37,43,0,,,,1,,,,,
34104,04-03-45,T,,6.666666667,0,3.333333333,0,1,45,3,4,T,,,44,32,38,0,,,,1,,,,,
34104,05-03-45,0,,12.77777778,-1.111111111,5.555555556,0,,45,3,5,0,,,55,30,42,0,,,,,,,,,
34104,06-03-45,2.54,,10.55555556,2.777777778,6.666666667,0,1,45,3,6,0.1,,,51,37,44,0,,,,1,,,,,
34104,07-03-45,1.016,,15,0.555555556,7.777777778,0,1,45,3,7,0.04,,,59,33,46,0,,,,1,,,,,
34104,08-03-45,5.588,,8.333333333,0.555555556,4.444444444,0,1,45,3,8,0.22,,,47,33,40,0,,,,1,,,,,
34104,09-03-45,T,,12.22222222,1.111111111,6.666666667,0,1,45,3,9,T,,,54,34,44,0,,,,1,,,,,
34104,10-03-45,0,,11.66666667,0.555555556,6.111111111,0,,45,3,10,0,,,53,33,43,0,,,,,,,,,
34104,11-03-45,0,,17.22222222,5.555555556,11.11111111,0,,45,3,11,0,,,63,42,52,0,,,,,,,,,
34104,12-03-45,0,,16.66666667,3.888888889,10,0,,45,3,12,0,,,62,39,50,0,,,,,,,,,
34104,13-03-45,0,,20.55555556,3.888888889,12.22222222,0,,45,3,13,0,,,69,39,54,0,,,,,,,,,
34104,14-03-45,0,,18.33333333,4.444444444,11.11111111,0,,45,3,14,0,,,65,40,52,0,,,,,,,,,
34104,15-03-45,0,,20,2.777777778,11.11111111,0,,45,3,15,0,,,68,37,52,0,,,,,,,,,
34104,16-03-45,0.508,,18.33333333,3.888888889,11.11111111,0,1,45,3,16,0.02,,,65,39,52,0,,,,1,,,,,
34104,17-03-45,0,,18.88888889,7.777777778,13.33333333,0,,45,3,17,0,,,66,46,56,0,,,,,,,,,
34104,18-03-45,1.016,,12.22222222,6.111111111,8.888888889,0,1,45,3,18,0.04,,,54,43,48,0,,,,1,,,,,
34104,19-03-45,0,,14.44444444,5,10,0,,45,3,19,0,,,58,41,50,0,,,,,,,,,
34104,20-03-45,0,,18.33333333,3.888888889,11.11111111,0,,45,3,20,0,,,65,39,52,0,,,,,,,,,
34104,21-03-45,0,,21.66666667,2.222222222,12.22222222,0,,45,3,21,0,,,71,36,54,0,,,,,,,,,
34104,22-03-45,0,,19.44444444,5.555555556,12.22222222,0,,45,3,22,0,,,67,42,54,0,,,,,,,,,
34104,23-03-45,0,,18.33333333,4.444444444,11.11111111,0,,45,3,23,0,,,65,40,52,0,,,,,,,,,
34104,24-03-45,0,,20.55555556,3.333333333,12.22222222,0,,45,3,24,0,,,69,38,54,0,,,,,,,,,
34104,25-03-45,0,,23.33333333,2.222222222,12.77777778,0,,45,3,25,0,,,74,36,55,0,,,,,,,,,
34104,26-03-45,T,,20,4.444444444,12.22222222,0,1,45,3,26,T,,,68,40,54,0,,,,1,,,,,
34104,27-03-45,T,,17.22222222,10.55555556,13.88888889,0,1,45,3,27,T,,,63,51,57,0,,,,1,,,,,
34104,28-03-45,0,,20.55555556,8.333333333,14.44444444,0,,45,3,28,0,,,69,47,58,0,,,,,,,,,
34104,29-03-45,11.938,,20,8.333333333,14.44444444,0,1,45,3,29,0.47,,,68,47,58,0,,,,1,,,,,
34104,30-03-45,0.508,,18.33333333,7.222222222,12.77777778,0,1,45,3,30,0.02,,,65,45,55,0,,,,1,,,,,
34104,31-03-45,0,,18.88888889,7.222222222,13.33333333,0,,45,3,31,0,,,66,45,56,0,,,,,,,,,
34104,01-04-45,0,,18.88888889,7.777777778,13.33333333,0,,45,4,1,0,,,66,46,56,0,,,,,,,,,
34104,02-04-45,0,,24.44444444,6.111111111,15.55555556,0,,45,4,2,0,,,76,43,60,0,,,,,,,,,
34104,03-04-45,0,,23.88888889,11.11111111,17.77777778,0,,45,4,3,0,,,75,52,64,0,,,,,,,,,
34104,04-04-45,0,,21.11111111,11.11111111,16.11111111,0,,45,4,4,0,,,70,52,61,0,,,,,,,,,
34104,05-04-45,0,,21.11111111,10,15.55555556,0,,45,4,5,0,,,70,50,60,0,,,,,,,,,
34104,06-04-45,0,,22.22222222,7.777777778,15,0,,45,4,6,0,,,72,46,59,0,,,,,,,,,
34104,07-04-45,0,,17.77777778,5.555555556,11.66666667,0,,45,4,7,0,,,64,42,53,0,,,,,,,,,
34104,08-04-45,0.254,,16.66666667,8.333333333,12.22222222,0,1,45,4,8,0.01,,,62,47,54,0,,,,1,,,,,
34104,09-04-45,T,,17.77777778,6.666666667,12.22222222,0,1,45,4,9,T,,,64,44,54,0,,,,1,,,,,
34104,10-04-45,T,,18.33333333,6.111111111,12.22222222,0,,45,4,10,T,,,65,43,54,0,,,,,,,,,
34104,11-04-45,0,,22.22222222,6.111111111,14.44444444,0,,45,4,11,0,,,72,43,58,0,,,,,,,,,
34104,12-04-45,0,,24.44444444,7.777777778,16.11111111,0,,45,4,12,0,,,76,46,61,0,,,,,,,,,
34104,13-04-45,T,,23.88888889,10,16.66666667,0,1,45,4,13,T,,,75,50,62,0,,,,1,,,,,
34104,14-04-45,0,,22.22222222,8.888888889,15.55555556,0,,45,4,14,0,,,72,48,60,0,,,,,,,,,
34104,15-04-45,0,,19.44444444,10.55555556,15,0,,45,4,15,0,,,67,51,59,0,,,,,,,,,
34104,16-04-45,0,,17.77777778,7.222222222,12.22222222,0,,45,4,16,0,,,64,45,54,0,,,,,,,,,
34104,17-04-45,0,,22.22222222,5.555555556,13.88888889,0,,45,4,17,0,,,72,42,57,0,,,,,,,,,
34104,18-04-45,0,,25,6.666666667,15.55555556,0,,45,4,18,0,,,77,44,60,0,,,,,,,,,
34104,19-04-45,0,,25,11.11111111,17.77777778,0,,45,4,19,0,,,77,52,64,0,,,,,,,,,
34104,20-04-45,0,,23.33333333,7.222222222,15.55555556,0,,45,4,20,0,,,74,45,60,0,,,,,,,,,
34104,21-04-45,0,,25.55555556,6.666666667,16.11111111,0,,45,4,21,0,,,78,44,61,0,,,,,,,,,
34104,22-04-45,T,,25,11.66666667,18.33333333,0,1,45,4,22,T,,,77,53,65,0,,,,1,,,,,
34104,23-04-45,0,,21.11111111,7.777777778,14.44444444,0,,45,4,23,0,,,70,46,58,0,,,,,,,,,
34104,24-04-45,0,,19.44444444,6.111111111,12.77777778,0,,45,4,24,0,,,67,43,55,0,,,,,,,,,
34104,25-04-45,0,,21.11111111,7.777777778,14.44444444,0,,45,4,25,0,,,70,46,58,0,,,,,,,,,
34104,26-04-45,0,,22.22222222,6.111111111,14.44444444,0,,45,4,26,0,,,72,43,58,0,,,,,,,,,
34104,27-04-45,T,,26.66666667,10.55555556,18.88888889,0,1,45,4,27,T,,,80,51,66,0,,,,1,,,,,
34104,28-04-45,6.096,,20,12.77777778,16.66666667,0,1,45,4,28,0.24,,,68,55,62,0,,,,1,,,,,
34104,29-04-45,0,,21.66666667,12.22222222,16.66666667,0,,45,4,29,0,,,71,54,62,0,,,,,,,,,
34104,30-04-45,0,,22.22222222,10,16.11111111,0,,45,4,30,0,,,72,50,61,0,,,,,,,,,
34104,01-05-45,T,,20,9.444444444,14.44444444,0,1,45,5,1,T,,,68,49,58,0,,,,1,,,,,
34104,02-05-45,T,,18.33333333,10,14.44444444,0,1,45,5,2,T,,,65,50,58,0,,,,1,,,,,
34104,03-05-45,0,,19.44444444,6.666666667,13.33333333,0,,45,5,3,0,,,67,44,56,0,,,,,,,,,
34104,04-05-45,0,,18.88888889,6.111111111,12.22222222,0,,45,5,4,0,,,66,43,54,0,,,,,,,,,
34104,05-05-45,0,,22.22222222,5.555555556,13.88888889,0,,45,5,5,0,,,72,42,57,0,,,,,,,,,
34104,06-05-45,0,,25,6.666666667,15.55555556,0,,45,5,6,0,,,77,44,60,0,,,,,,,,,
34104,07-05-45,0,,26.66666667,9.444444444,17.77777778,0,,45,5,7,0,,,80,49,64,0,,,,,,,,,
34104,08-05-45,0,,30.55555556,12.77777778,21.66666667,0,,45,5,8,0,,,87,55,71,0,,,,,,,,,
34104,09-05-45,0,,28.33333333,15,21.66666667,0,,45,5,9,0,,,83,59,71,0,,,,,,,,,
34104,10-05-45,0,,28.33333333,13.88888889,21.11111111,0,,45,5,10,0,,,83,57,70,0,,,,,,,,,
34104,11-05-45,0,,30.55555556,12.22222222,21.11111111,0,,45,5,11,0,,,87,54,70,0,,,,,,,,,
34104,12-05-45,0,,31.66666667,12.77777778,22.22222222,0,,45,5,12,0,,,89,55,72,0,,,,,,,,,
34104,13-05-45,0,,32.22222222,13.33333333,22.77777778,0,,45,5,13,0,,,90,56,73,0,,,,,,,,,
34104,14-05-45,0,,31.11111111,9.444444444,20,0,,45,5,14,0,,,88,49,68,0,,,,,,,,,
34104,15-05-45,0,,35.55555556,16.11111111,25.55555556,0,,45,5,15,0,,,96,61,78,0,,,,,,,,,
34104,16-05-45,0,,35.55555556,14.44444444,25,0,,45,5,16,0,,,96,58,77,0,,,,,,,,,
34104,17-05-45,0,,32.77777778,15.55555556,24.44444444,0,,45,5,17,0,,,91,60,76,0,,,,,,,,,
34104,18-05-45,0,,33.33333333,15,24.44444444,0,,45,5,18,0,,,92,59,76,0,,,,,,,,,
34104,19-05-45,T,,32.77777778,16.11111111,24.44444444,0,1,45,5,19,T,,,91,61,76,0,,,,1,,,,,
34104,20-05-45,0,,31.66666667,18.88888889,25.55555556,0,,45,5,20,0,,,89,66,78,0,,,,,,,,,
34104,21-05-45,0,,34.44444444,16.66666667,25.55555556,0,,45,5,21,0,,,94,62,78,0,,,,,,,,,
34104,22-05-45,0,,34.44444444,21.66666667,27.77777778,0,,45,5,22,0,,,94,71,82,0,,,,,,,,,
34104,23-05-45,0,,32.22222222,18.88888889,25.55555556,0,,45,5,23,0,,,90,66,78,0,,,,,,,,,
34104,24-05-45,0,,32.22222222,21.11111111,26.66666667,0,,45,5,24,0,,,90,70,80,0,,,,,,,,,
34104,25-05-45,T,,32.22222222,18.33333333,25.55555556,0,1,45,5,25,T,,,90,65,78,0,,,,1,,,,,
34104,26-05-45,0,,30.55555556,17.22222222,23.88888889,0,,45,5,26,0,,,87,63,75,0,,,,,,,,,
34104,27-05-45,0,,27.77777778,12.77777778,20,0,,45,5,27,0,,,82,55,68,0,,,,,,,,,
34104,28-05-45,T,,26.11111111,11.66666667,18.88888889,0,1,45,5,28,T,,,79,53,66,0,,,,1,,,,,
34104,29-05-45,0,,27.77777778,13.33333333,20.55555556,0,,45,5,29,0,,,82,56,69,0,,,,,,,,,
34104,01-06-45,0,,27.22222222,12.22222222,20,0,,45,6,1,0,,,81,54,68,0,,,,,,,,,
34104,02-06-45,0,,27.77777778,11.11111111,19.44444444,0,,45,6,2,0,,,82,52,67,0,,,,,,,,,
34104,03-06-45,0,,27.77777778,11.11111111,19.44444444,0,,45,6,3,0,,,82,52,67,0,,,,,,,,,
34104,04-06-45,0,,30.55555556,13.33333333,22.22222222,0,,45,6,4,0,,,87,56,72,0,,,,,,,,,
34104,05-06-45,0,,31.66666667,13.88888889,22.77777778,0,,45,6,5,0,,,89,57,73,0,,,,,,,,,
34104,06-06-45,0,,31.66666667,14.44444444,23.33333333,0,,45,6,6,0,,,89,58,74,0,,,,,,,,,
34104,07-06-45,0,,33.88888889,16.66666667,25.55555556,0,,45,6,7,0,,,93,62,78,0,,,,,,,,,
34104,08-06-45,0,,35,18.33333333,26.66666667,0,,45,6,8,0,,,95,65,80,0,,,,,,,,,
34104,09-06-45,0,,35.55555556,19.44444444,27.77777778,0,,45,6,9,0,,,96,67,82,0,,,,,,,,,
34104,10-06-45,0,,35.55555556,18.88888889,27.22222222,0,,45,6,10,0,,,96,66,81,0,,,,,,,,,
34104,11-06-45,T,,29.44444444,18.33333333,23.88888889,0,1,45,6,11,T,,,85,65,75,0,,,,1,,,,,
34104,12-06-45,0,,28.33333333,17.22222222,22.77777778,0,,45,6,12,0,,,83,63,73,0,,,,,,,,,
34104,13-06-45,0,,32.77777778,17.22222222,25,0,,45,6,13,0,,,91,63,77,0,,,,,,,,,
34104,14-06-45,0,,24.44444444,16.11111111,20,0,,45,6,14,0,,,76,61,68,0,,,,,,,,,
34104,15-06-45,0,,25.55555556,14.44444444,20,0,,45,6,15,0,,,78,58,68,0,,,,,,,,,
34104,16-06-45,0,,31.11111111,11.66666667,21.11111111,0,,45,6,16,0,,,88,53,70,0,,,,,,,,,
34104,17-06-45,0,,33.33333333,16.66666667,25,0,,45,6,17,0,,,92,62,77,0,,,,,,,,,
34104,18-06-45,0,,28.88888889,18.88888889,23.88888889,0,,45,6,18,0,,,84,66,75,0,,,,,,,,,
34104,19-06-45,0,,32.22222222,16.66666667,24.44444444,0,,45,6,19,0,,,90,62,76,0,,,,,,,,,
34104,20-06-45,0,,35.55555556,17.22222222,26.66666667,0,,45,6,20,0,,,96,63,80,0,,,,,,,,,
34104,21-06-45,0,,37.22222222,19.44444444,28.33333333,0,,45,6,21,0,,,99,67,83,0,,,,,,,,,
34104,22-06-45,0,,37.22222222,22.77777778,30,0,,45,6,22,0,,,99,73,86,0,,,,,,,,,
34104,23-06-45,0,,32.77777778,21.11111111,26.66666667,0,,45,6,23,0,,,91,70,80,0,,,,,,,,,
34104,24-06-45,0,,30,20,25,0,,45,6,24,0,,,86,68,77,0,,,,,,,,,
34104,25-06-45,0,,35,18.88888889,26.66666667,0,,45,6,25,0,,,95,66,80,0,,,,,,,,,
34104,26-06-45,4.064,,36.11111111,18.88888889,27.77777778,0,1,45,6,26,0.16,,,97,66,82,0,,,,1,,,,,
34104,27-06-45,T,,32.22222222,18.88888889,25.55555556,0,1,45,6,27,T,,,90,66,78,0,,,,1,,,,,
34104,28-06-45,0,,33.33333333,21.66666667,27.77777778,0,,45,6,28,0,,,92,71,82,0,,,,,,,,,
34104,29-06-45,0,,34.44444444,24.44444444,29.44444444,0,,45,6,29,0,,,94,76,85,0,,,,,,,,,
34104,30-06-45,0,,36.66666667,22.77777778,30,0,,45,6,30,0,,,98,73,86,0,,,,,,,,,
34104,01-07-45,T,,36.66666667,21.11111111,28.88888889,0,1,45,7,1,T,,,98,70,84,0,,,,1,,,,,
34104,02-07-45,0,,31.66666667,20.55555556,26.11111111,0,,45,7,2,0,,,89,69,79,0,,,,,,,,,
34104,03-07-45,0.508,,26.66666667,13.88888889,20,0,1,45,7,3,0.02,,,80,57,68,0,,,,1,,,,,
34104,04-07-45,T,,28.33333333,13.33333333,21.11111111,0,1,45,7,4,T,,,83,56,70,0,,,,1,,,,,
34104,05-07-45,0,,27.22222222,14.44444444,21.11111111,0,,45,7,5,0,,,81,58,70,0,,,,,,,,,
34104,06-07-45,0,,30,13.88888889,22.22222222,0,,45,7,6,0,,,86,57,72,0,,,,,,,,,
34104,07-07-45,0,,32.22222222,17.77777778,25,0,,45,7,7,0,,,90,64,77,0,,,,,,,,,
34104,08-07-45,0,,33.88888889,16.11111111,25,0,,45,7,8,0,,,93,61,77,0,,,,,,,,,
34104,09-07-45,0,,35,19.44444444,27.22222222,0,,45,7,9,0,,,95,67,81,0,,,,,,,,,
34104,10-07-45,T,,33.88888889,23.33333333,28.88888889,0,1,45,7,10,T,,,93,74,84,0,,,,1,,,,,
34104,11-07-45,0,,33.33333333,22.22222222,27.77777778,0,,45,7,11,0,,,92,72,82,0,,,,,,,,,
34104,12-07-45,15.24,,30.55555556,18.33333333,24.44444444,0,1,45,7,12,0.6,,,87,65,76,0,,,,1,,,,,
34104,13-07-45,0,,28.88888889,19.44444444,24.44444444,0,,45,7,13,0,,,84,67,76,0,,,,,,,,,
34104,14-07-45,0,,31.11111111,19.44444444,25.55555556,0,,45,7,14,0,,,88,67,78,0,,,,,,,,,
34104,15-07-45,0,,32.22222222,21.11111111,26.66666667,0,,45,7,15,0,,,90,70,80,0,,,,,,,,,
34104,16-07-45,0,,37.77777778,19.44444444,28.88888889,0,,45,7,16,0,,,100,67,84,0,,,,,,,,,
34104,17-07-45,0,,37.22222222,23.88888889,30.55555556,0,,45,7,17,0,,,99,75,87,0,,,,,,,,,
34104,18-07-45,0,,35.55555556,22.22222222,28.88888889,0,,45,7,18,0,,,96,72,84,0,,,,,,,,,
34104,19-07-45,0,,36.11111111,20.55555556,28.33333333,0,,45,7,19,0,,,97,69,83,0,,,,,,,,,
34104,20-07-45,0,,37.77777778,20.55555556,28.88888889,0,,45,7,20,0,,,100,69,84,0,,,,,,,,,
34104,21-07-45,0,,37.22222222,22.22222222,30,0,,45,7,21,0,,,99,72,86,0,,,,,,,,,
34104,22-07-45,0,,37.77777778,22.77777778,30,0,,45,7,22,0,,,100,73,86,0,,,,,,,,,
34104,23-07-45,0,,40.55555556,22.77777778,31.66666667,0,,45,7,23,0,,,105,73,89,0,,,,,,,,,
34104,24-07-45,0,,36.11111111,23.33333333,30,0,,45,7,24,0,,,97,74,86,0,,,,,,,,,
34104,25-07-45,0,,37.22222222,22.77777778,30,0,,45,7,25,0,,,99,73,86,0,,,,,,,,,
34104,26-07-45,0,,37.22222222,21.11111111,28.88888889,0,,45,7,26,0,,,99,70,84,0,,,,,,,,,
34104,27-07-45,0,,37.22222222,22.77777778,30,0,,45,7,27,0,,,99,73,86,0,,,,,,,,,
34104,28-07-45,0,,39.44444444,21.66666667,30.55555556,0,,45,7,28,0,,,103,71,87,0,,,,,,,,,
34104,29-07-45,0,,42.22222222,25.55555556,33.88888889,0,,45,7,29,0,,,108,78,93,0,,,,,,,,,
34104,30-07-45,T,,42.22222222,26.66666667,34.44444444,0,1,45,7,30,T,,,108,80,94,0,,,,1,,,,,
34104,31-07-45,0,,39.44444444,27.77777778,33.33333333,0,,45,7,31,0,,,103,82,92,0,,,,,,,,,
34104,01-08-45,0,,34.44444444,22.22222222,28.33333333,0,,45,8,1,0,,,94,72,83,0,,,,,,,,,
34104,02-08-45,T,,27.22222222,17.22222222,22.22222222,0,1,45,8,2,T,,,81,63,72,0,,,,1,,,,,
34104,03-08-45,0,,27.77777778,16.66666667,22.22222222,0,,45,8,3,0,,,82,62,72,0,,,,,,,,,
34104,04-08-45,0,,30.55555556,17.77777778,24.44444444,0,,45,8,4,0,,,87,64,76,0,,,,,,,,,
34104,05-08-45,6.096,,30,16.66666667,23.33333333,0,1,45,8,5,0.24,,,86,62,74,0,,,,1,,,,,
34104,06-08-45,0,,33.33333333,17.77777778,25.55555556,0,,45,8,6,0,,,92,64,78,0,,,,,,,,,
34104,07-08-45,0,,35.55555556,18.88888889,27.22222222,0,,45,8,7,0,,,96,66,81,0,,,,,,,,,
34104,08-08-45,0,,39.44444444,21.66666667,30.55555556,0,,45,8,8,0,,,103,71,87,0,,,,,,,,,
34104,09-08-45,0,,35.55555556,22.22222222,28.88888889,0,,45,8,9,0,,,96,72,84,0,,,,,,,,,
34104,10-08-45,0,,30.55555556,19.44444444,25,0,,45,8,10,0,,,87,67,77,0,,,,,,,,,
34104,11-08-45,0,,31.66666667,20,25.55555556,0,,45,8,11,0,,,89,68,78,0,,,,,,,,,
34104,12-08-45,T,,31.66666667,20.55555556,26.11111111,0,1,45,8,12,T,,,89,69,79,0,,,,1,,,,,
34104,13-08-45,0,,38.33333333,21.66666667,30,0,,45,8,13,0,,,101,71,86,0,,,,,,,,,
34104,14-08-45,0,,35,21.66666667,28.33333333,0,,45,8,14,0,,,95,71,83,0,,,,,,,,,
34104,15-08-45,0,,33.88888889,21.66666667,27.77777778,0,,45,8,15,0,,,93,71,82,0,,,,,,,,,
34104,16-08-45,0,,33.88888889,22.22222222,27.77777778,0,,45,8,16,0,,,93,72,82,0,,,,,,,,,
34104,17-08-45,0,,34.44444444,21.11111111,27.77777778,0,,45,8,17,0,,,94,70,82,0,,,,,,,,,
34104,18-08-45,T,,34.44444444,21.11111111,27.77777778,0,1,45,8,18,T,,,94,70,82,0,,,,1,,,,,
34104,19-08-45,T,,36.66666667,22.22222222,26.66666667,0,1,45,8,19,T,,,98,72,80,0,,,,1,,,,,
34104,20-08-45,0,,33.88888889,21.66666667,27.77777778,0,,45,8,20,0,,,93,71,82,0,,,,,,,,,
34104,21-08-45,0,,31.11111111,19.44444444,25.55555556,0,,45,8,21,0,,,88,67,78,0,,,,,,,,,
34104,22-08-45,0,,32.77777778,20,26.66666667,0,,45,8,22,0,,,91,68,80,0,,,,,,,,,
34104,23-08-45,0,,35,22.77777778,28.88888889,0,,45,8,23,0,,,95,73,84,0,,,,,,,,,
34104,24-08-45,0,,29.44444444,20.55555556,25,0,,45,8,24,0,,,85,69,77,0,,,,,,,,,
34104,25-08-45,0,,28.33333333,19.44444444,23.88888889,0,,45,8,25,0,,,83,67,75,0,,,,,,,,,
34104,26-08-45,0,,28.88888889,17.77777778,23.33333333,0,,45,8,26,0,,,84,64,74,0,,,,,,,,,
34104,27-08-45,0,,31.11111111,17.22222222,24.44444444,0,,45,8,27,0,,,88,63,76,0,,,,,,,,,
34104,28-08-45,0,,33.88888889,17.22222222,25.55555556,0,,45,8,28,0,,,93,63,78,0,,,,,,,,,
34104,29-08-45,0,,35.55555556,18.88888889,27.22222222,0,,45,8,29,0,,,96,66,81,0,,,,,,,,,
34104,30-08-45,0,,36.66666667,18.33333333,27.77777778,0,,45,8,30,0,,,98,65,82,0,,,,,,,,,
34104,31-08-45,0,,37.77777778,19.44444444,28.88888889,0,,45,8,31,0,,,100,67,84,0,,,,,,,,,
34104,01-09-45,0,,32.22222222,19.44444444,25.55555556,0,,45,9,1,0,,,90,67,78,0,,,,,,,,,
34104,02-09-45,0,,32.22222222,17.77777778,25,0,,45,9,2,0,,,90,64,77,0,,,,,,,,,
34104,03-09-45,0,,31.66666667,17.22222222,24.44444444,0,,45,9,3,0,,,89,63,76,0,,,,,,,,,
34104,04-09-45,0,,34.44444444,17.77777778,26.11111111,0,,45,9,4,0,,,94,64,79,0,,,,,,,,,
34104,05-09-45,T,,36.11111111,20.55555556,28.33333333,0,1,45,9,5,T,,,97,69,83,0,,,,1,,,,,
34104,06-09-45,30.48,,32.77777778,16.11111111,24.44444444,0,1,45,9,6,1.2,,,91,61,76,0,,,,1,,,,,
34104,07-09-45,35.56,,23.88888889,15.55555556,20,0,1,45,9,7,1.4,,,75,60,68,0,,,,1,,,,,
34104,08-09-45,0,,25,15.55555556,20,0,,45,9,8,0,,,77,60,68,0,,,,,,,,,
34104,09-09-45,4.572,,29.44444444,14.44444444,22.22222222,0,1,45,9,9,0.18,,,85,58,72,0,,,,1,,,,,
34104,10-09-45,37.846,,23.33333333,15,18.88888889,0,1,45,9,10,1.49,,,74,59,66,0,,,,1,,,,,
34104,11-09-45,10.16,,22.77777778,15,18.88888889,0,1,45,9,11,0.4,,,73,59,66,0,,,,1,,,,,
34104,12-09-45,7.62,,18.33333333,12.77777778,15.55555556,0,1,45,9,12,0.3,,,65,55,60,0,,,,1,,,,,
34104,18-09-45,0,,31.11111111,16.66666667,23.88888889,0,,45,9,18,0,,,88,62,75,0,,,,,,,,,
34104,19-09-45,0,,32.77777778,16.66666667,24.44444444,0,,45,9,19,0,,,91,62,76,0,,,,,,,,,
34104,20-09-45,0,,27.77777778,17.77777778,22.77777778,0,,45,9,20,0,,,82,64,73,0,,,,,,,,,
34104,21-09-45,0,,25.55555556,16.66666667,21.11111111,0,,45,9,21,0,,,78,62,70,0,,,,,,,,,
34104,22-09-45,0,,27.22222222,17.22222222,22.22222222,0,,45,9,22,0,,,81,63,72,0,,,,,,,,,
34104,23-09-45,0,,30.55555556,16.11111111,23.33333333,0,,45,9,23,0,,,87,61,74,0,,,,,,,,,
34104,24-09-45,9.906,,28.33333333,16.66666667,22.22222222,0,1,45,9,24,0.39,,,83,62,72,0,,,,1,,,,,
34104,25-09-45,10.922,,18.88888889,14.44444444,16.66666667,0,1,45,9,25,0.43,,,66,58,62,0,,,,1,,,,,
34104,26-09-45,3.81,,18.33333333,12.22222222,15.55555556,0,1,45,9,26,0.15,,,65,54,60,0,,,,1,,,,,
34104,27-09-45,0,,19.44444444,11.66666667,15.55555556,0,,45,9,27,0,,,67,53,60,0,,,,,,,,,
34104,28-09-45,0,,23.33333333,9.444444444,16.66666667,0,,45,9,28,0,,,74,49,62,0,,,,,,,,,
34104,29-09-45,4.318,,22.77777778,14.44444444,18.88888889,0,1,45,9,29,0.17,,,73,58,66,0,,,,1,,,,,
34104,30-09-45,0,,17.77777778,12.22222222,15,0,,45,9,30,0,,,64,54,59,0,,,,,,,,,
34104,01-10-45,0,,20,11.11111111,15.55555556,0,,45,10,1,0,,,68,52,60,0,,,,,,,,,
34104,02-10-45,T,,21.66666667,9.444444444,15.55555556,0,1,45,10,2,T,,,71,49,60,0,,,,1,,,,,
34104,03-10-45,0,,16.66666667,10,13.33333333,0,,45,10,3,0,,,62,50,56,0,,,,,,,,,
34104,04-10-45,2.032,,17.22222222,7.222222222,12.22222222,0,1,45,10,4,0.08,,,63,45,54,0,,,,1,,,,,
34104,05-10-45,0,,15,7.777777778,11.11111111,0,,45,10,5,0,,,59,46,52,0,,,,,,,,,
34104,06-10-45,2.032,,12.77777778,7.222222222,10,0,1,45,10,6,0.08,,,55,45,50,0,,,,1,,,,,
34104,07-10-45,4.572,,21.11111111,6.111111111,13.33333333,0,1,45,10,7,0.18,,,70,43,56,0,,,,1,,,,,
34104,08-10-45,3.556,,15,8.333333333,11.66666667,0,1,45,10,8,0.14,,,59,47,53,0,,,,1,,,,,
34104,09-10-45,0,,18.33333333,6.666666667,12.22222222,0,,45,10,9,0,,,65,44,54,0,,,,,,,,,
34104,10-10-45,0,,22.22222222,6.666666667,14.44444444,0,,45,10,10,0,,,72,44,58,0,,,,,,,,,
34104,11-10-45,0,,22.77777778,8.888888889,15.55555556,0,,45,10,11,0,,,73,48,60,0,,,,,,,,,
34104,12-10-45,0,,23.33333333,10,16.66666667,0,,45,10,12,0,,,74,50,62,0,,,,,,,,,
